model,pair_id,error_type,cosine_score,threshold,report_a_id,report_b_id,title_a,title_b,component_a,component_b
bm25f_tuned,pair_0026,false_negative,0.065352,0.7,syn_checkout_coupon_02,syn_checkout_coupon_04,Cannot complete purchase with promo code active,Coupon breaks checkout CTA,ui_interaction,ui_interaction
bm25f_tuned,pair_1273,false_negative,0.198727,0.7,syn_chart_resize_overflow_01,syn_chart_resize_overflow_06,Revenue chart overflows card container after browser resize,Dashboard layout regression: chart widget overflows on viewport resize,css_ui,css_ui
bm25f_tuned,pair_1232,false_negative,0.142673,0.7,syn_video_autoplay_blocked_01,syn_video_autoplay_blocked_09,Homepage hero video is a black rectangle — autoplay silently blocked,"Hero video black — autoplay blocked, no fallback",ui_interaction,ui_interaction
bm25f_tuned,pair_0633,false_negative,0.108821,0.7,syn_dropdown_z_index_08,syn_dropdown_z_index_09,CSS: dropdown z-index lower than sticky header,Dropdown menu renders behind sticky table header,css_ui,css_ui
bm25f_tuned,pair_0915,false_negative,0.112871,0.7,syn_clipboard_paste_crash_01,syn_clipboard_paste_crash_06,TypeError on paste: rich text handling fails in input field,Profile form unhandled exception on clipboard paste event,js_error,js_error
bm25f_tuned,pair_0558,false_negative,0.237386,0.7,syn_cors_preflight_01,syn_cors_preflight_05,CORS blocks all API requests from new subdomain,"api calls broken after movng to new domain, cors error",network_error,network_error
bm25f_tuned,pair_2028,false_negative,0.197049,0.7,sdk_websocket_fail_00,sdk_websocket_fail_04,WebSocket connection failed,WebSocket connection error — no live updates,websocket,websocket
bm25f_tuned,pair_2302,false_negative,0.311147,0.7,sdk_zindex_conflict_00,sdk_zindex_conflict_08,Z-index bug: dropdown menu hidden behind header,"Dropdown menu go behind navigation, cannot click menu item",table,table
bm25f_tuned,pair_0590,false_negative,0.125694,0.7,syn_cors_preflight_08,syn_cors_preflight_09,All XHR blocked: CORS policy doesn't allow new origin,CORS error on all API requests after subdomain change,network_error,network_error
bm25f_tuned,pair_2114,false_negative,0.158099,0.7,sdk_long_task_08,sdk_long_task_09,UI freeze 3 second because of heavy calculation on main thread,3s main thread block — UI frozen,feed,feed
bm25f_tuned,pair_0839,false_negative,0.04979,0.7,syn_a11y_focus_trap_03,syn_a11y_focus_trap_07,Screen reader can access content behind open modal,Accessibility: focus escapes dialog boundary,css_ui,css_ui
bm25f_tuned,pair_0217,false_negative,0.067961,0.7,syn_file_upload_crash_03,syn_file_upload_crash_09,FileReader OOM on large attachments,Upload component breaks with large files,js_error,js_error
bm25f_tuned,pair_2092,false_negative,0.194754,0.7,sdk_long_task_02,sdk_long_task_08,Main thread blocked 3000ms by synchronous computation: Long Task violation,UI freeze 3 second because of heavy calculation on main thread,feed,feed
bm25f_tuned,pair_2394,false_negative,0.237183,0.7,sdk_unhandled_promise_01,sdk_unhandled_promise_02,Background sync promise rejects without catch handler,Unhandled rejection: Promise.reject without .catch in sync module,profile,profile
bm25f_tuned,pair_0497,false_negative,0.147356,0.7,syn_image_lazy_load_06,syn_image_lazy_load_09,Lazy loading race: images stuck in placeholder state,Grey placeholder images persist after fast scrolling,performance,performance
bm25f_tuned,pair_0249,false_negative,0.083605,0.7,syn_search_empty_state_01,syn_search_empty_state_09,Empty state flickers during search input,Flicker in search — empty state shows between results,state_management,state_management
bm25f_tuned,pair_1357,false_negative,0.219038,0.7,sdk_checkout_crash_00,sdk_checkout_crash_08,Checkout payment crash: Cannot read properties of undefined (reading 'processPay,"Payment page crash when click button, error about undefined",checkout,checkout
bm25f_tuned,pair_1972,false_negative,0.135586,0.7,sdk_unauthorized_401_05,sdk_unauthorized_401_08,"geting 401 eror on the api, cant acess my acount data","API return 401 error, user token not valid anymore",auth,auth
bm25f_tuned,pair_1190,false_negative,0.106163,0.7,syn_password_reveal_crash_02,syn_password_reveal_crash_05,TypeError in password visibility toggle when input is untouched,clicking show pasword icon crashes when pasword field emtpy,js_error,js_error
bm25f_tuned,pair_0398,false_negative,0.175943,0.7,syn_websocket_reconnect_04,syn_websocket_reconnect_07,Notifications stop after osingg internet briely,Real-time feed dies after connectivity blip,network_error,network_error
bm25f_tuned,pair_2434,false_negative,0.19996,0.7,sdk_listener_leak_00,sdk_listener_leak_05,Event listener leak: 100 scroll handlers registered,"scroll gets lagier the more you navigate, listners not cleand up",list,list
bm25f_tuned,pair_0438,false_negative,0.03203,0.7,syn_form_validation_race_03,syn_form_validation_race_07,Registration form can be submitted multiple times,No double-submit protection on signup form,state_management,state_management
bm25f_tuned,pair_1106,false_negative,0.120304,0.7,syn_pdf_export_blank_03,syn_pdf_export_blank_05,PDF export cuts off after 2 pages — rest is blank,"pdf exprot is blank afer page 2, only works for short reporst",js_error,js_error
bm25f_tuned,pair_0224,false_negative,0.130809,0.7,syn_file_upload_crash_05,syn_file_upload_crash_07,"can upload big files, age rfeezez",Document upload crashes on files exceeding 10MB,js_error,js_error
bm25f_tuned,pair_0346,false_negative,0.050835,0.7,syn_date_picker_timezone_03,syn_date_picker_timezone_05,Timezone bug in date selection component,date picker off by one day for some users,js_error,js_error
bm25f_tuned,pair_0222,false_negative,0.119665,0.7,syn_file_upload_crash_04,syn_file_upload_crash_09,Upload zone crashes browser with laarge documents,Upload component breaks with large files,js_error,js_error
bm25f_tuned,pair_1885,false_negative,0.129852,0.7,sdk_cors_error_06,sdk_cors_error_08,Integration broken: external API requests blocked by CORS policy,"Browser block request to other server, CORS error",api,api
bm25f_tuned,pair_2121,false_negative,0.24055,0.7,sdk_dom_explosion_00,sdk_dom_explosion_07,DOM explosion: 5000 nodes inserted in 49ms,Performance: gallery view inserts 5000 nodes without windowing,gallery,gallery
bm25f_tuned,pair_1895,false_negative,0.118323,0.7,sdk_network_timeout_00,sdk_network_timeout_06,Network request failed: AbortError,Unable to complete action — request timed out,api,api
bm25f_tuned,pair_0024,false_negative,0.114953,0.7,syn_checkout_coupon_01,syn_checkout_coupon_09,Place Order btn dead after discount code,Оформление заказа не работает с купоном,ui_interaction,ui_interaction
bm25f_tuned,pair_1650,false_negative,0.150444,0.7,sdk_json_parse_crash_04,sdk_json_parse_crash_05,JSON parse error on preferences endpoint,setings page crashs becuse of bad json from the api,api,api
bm25f_tuned,pair_0515,false_negative,0.23435,0.7,syn_ssr_hydration_mismatch_01,syn_ssr_hydration_mismatch_07,Next.js hydration error: server/client price mismatch,Hydration failed: number format inconsistency in SSR,react_specific,react_specific
bm25f_tuned,pair_1608,false_negative,0.07924,0.7,sdk_rage_clicks_04,sdk_rage_clicks_08,Order button broken — clicking does nothing,"Button for submit order not work, I click many time nothing happen",orders,orders
bm25f_tuned,pair_0219,false_negative,0.080123,0.7,syn_file_upload_crash_04,syn_file_upload_crash_06,Upload zone crashes browser with laarge documents,Out of memory error in file upload callback,js_error,js_error
bm25f_tuned,pair_1201,false_negative,0.101893,0.7,syn_password_reveal_crash_04,syn_password_reveal_crash_05,Passwoord tggle breeaks if you haevn't tyepd anything,clicking show pasword icon crashes when pasword field emtpy,js_error,js_error
bm25f_tuned,pair_2316,false_negative,0.336914,0.7,sdk_zindex_conflict_02,sdk_zindex_conflict_07,Z-index stacking context: dropdown (50) occluded by nav (100),CSS z-index conflict: dropdown at z-50 rendered below fixed nav at z-100,table,table
bm25f_tuned,pair_2225,false_negative,0.190581,0.7,sdk_storage_quota_02,sdk_storage_quota_06,DOMException QuotaExceededError: localStorage capacity exceeded by cache entry,App fails to save preferences — shows no error to user,cache,cache
bm25f_tuned,pair_0521,false_negative,0.044349,0.7,syn_ssr_hydration_mismatch_02,syn_ssr_hydration_mismatch_06,SSR hydration fails on product prices,Server/client content divergence in price component,react_specific,react_specific
bm25f_tuned,pair_1528,false_negative,0.151689,0.7,sdk_form_crash_07,sdk_form_crash_09,Form validation missing: empty name field triggers TypeError on split,Empty form submit crashes page,checkout,checkout
bm25f_tuned,pair_2097,false_negative,0.134365,0.7,sdk_long_task_03,sdk_long_task_07,Page freezes for 3 seconds — can't do anything,Long Task audit failure: 3000ms synchronous block on main thread,feed,feed
bm25f_tuned,pair_2377,false_negative,0.181741,0.7,sdk_layout_shift_05,sdk_layout_shift_08,"page jumps when a baner loads late, pushes evrything down",Banner load late and push all page content down,modal,modal
bm25f_tuned,pair_0993,false_negative,0.205277,0.7,syn_table_sort_nan_00,syn_table_sort_nan_02,Table column sort shows NaN for mixed numeric/string data,parseFloat fails on formatted currency in table sort,js_error,js_error
bm25f_tuned,pair_1238,false_negative,0.181577,0.7,syn_video_autoplay_blocked_02,syn_video_autoplay_blocked_08,Unhandled play() rejection: video autoplay fails without fallback UI,"Video on homepage not play, show black box, no button to click",ui_interaction,ui_interaction
bm25f_tuned,pair_0575,false_negative,0.134834,0.7,syn_cors_preflight_03,syn_cors_preflight_09,Cross-origin requests blocked after subdomain migration,CORS error on all API requests after subdomain change,network_error,network_error
bm25f_tuned,pair_0362,false_negative,0.122548,0.7,syn_date_picker_timezone_06,syn_date_picker_timezone_09,Date component: UTC conversion bug for positive offset timezones,Wrong day selected in date picker for Japan timezone,js_error,js_error
bm25f_tuned,pair_1724,false_negative,0.161058,0.7,sdk_null_dom_01,sdk_null_dom_07,TypeError: setting textContent on null — missing DOM element,Conditional render gap: avatar container accessed before DOM insertion,profile,profile
bm25f_tuned,pair_0108,false_negative,0.051574,0.7,syn_infinite_scroll_memory_01,syn_infinite_scroll_memory_03,Page gets slower and slower when scrolling the feed,Browser tab crashes after extensive scrolling,performance,performance
bm25f_tuned,pair_2289,false_negative,0.189402,0.7,sdk_stale_closure_06,sdk_stale_closure_07,Display shows incorrect count after multiple updates,React closure gotcha: handler captures stale reference to counter state,forms,forms
bm25f_tuned,pair_0113,false_negative,0.124103,0.7,syn_infinite_scroll_memory_01,syn_infinite_scroll_memory_08,Page gets slower and slower when scrolling the feed,Memory leak: feed items never garbage collected,performance,performance
bm25f_tuned,pair_1889,false_negative,0.147027,0.7,sdk_cors_error_08,sdk_cors_error_09,"Browser block request to other server, CORS error",CORS blocks external API fetch,api,api
bm25f_tuned,pair_1680,false_negative,0.251171,0.7,sdk_stack_overflow_01,sdk_stack_overflow_08,Infinite recursion in render cycle causes Maximum call stack exceeded,"Component render loop cause stack overflow, page crash",feed,feed
bm25f_tuned,pair_1722,false_negative,0.178491,0.7,sdk_null_dom_01,sdk_null_dom_05,TypeError: setting textContent on null — missing DOM element,profle page crashes becaue it trys to update an elemnt thats not there,profile,profile
bm25f_tuned,pair_1910,false_negative,0.138486,0.7,sdk_network_timeout_02,sdk_network_timeout_06,AbortError: fetch cancelled due to network timeout,Unable to complete action — request timed out,api,api
bm25f_tuned,pair_1450,false_negative,0.118722,0.7,sdk_slow_page_01,sdk_slow_page_03,Orders page takes over 4 seconds to load with blocking spinner,Orders page is painfully slow,orders,orders
bm25f_tuned,pair_1918,false_negative,0.168396,0.7,sdk_network_timeout_03,sdk_network_timeout_08,API call timed out — request aborted,"Request to API fail because timeout, abort signal fire",api,api
bm25f_tuned,pair_1464,false_negative,0.130576,0.7,sdk_slow_page_03,sdk_slow_page_04,Orders page is painfully slow,Orders loading too slow — spinner sits there forever,orders,orders
bm25f_tuned,pair_2063,false_negative,0.119967,0.7,sdk_websocket_fail_05,sdk_websocket_fail_09,"websockt conection to notification servce fails, no live updats",WebSocket connection failed — no notifications,websocket,websocket
bm25f_tuned,pair_1283,false_negative,0.09329,0.7,syn_chart_resize_overflow_02,syn_chart_resize_overflow_09,Chart.js container overflow: ResizeObserver not triggering chart update,Chart overflow on window resize,css_ui,css_ui
bm25f_tuned,pair_1810,false_negative,0.224207,0.7,sdk_invalid_date_01,sdk_invalid_date_03,RangeError when calling toISOString on invalid Date object,Date picker crashes on invalid input,datepicker,datepicker
bm25f_tuned,pair_2156,false_negative,0.160822,0.7,sdk_dom_explosion_06,sdk_dom_explosion_09,Gallery page causes browser to stutter with massive DOM,"5000 DOM nodes, no virtualization — jank",gallery,gallery
bm25f_tuned,pair_0567,false_negative,0.259099,0.7,syn_cors_preflight_02,syn_cors_preflight_07,Preflight OPTIONS returns 405 after domain change,405 on preflight: CORS config stale after migration,network_error,network_error
bm25f_tuned,pair_1789,false_negative,0.186821,0.7,sdk_array_bounds_04,sdk_array_bounds_09,Array off-by-one bug crashes item list,Off-by-one: items[length] is undefined,list,list
bm25f_tuned,pair_0751,false_negative,0.086151,0.7,syn_animation_jank_03,syn_animation_jank_07,Layout thrashing in accordion expand animation,Poor performance: accordion animates layout property,performance,performance
bm25f_tuned,pair_2235,false_negative,0.200611,0.7,sdk_storage_quota_04,sdk_storage_quota_05,localStorage full — write fails with quota error,"localstorage is full, getting quota exceded eror when saving",cache,cache
bm25f_tuned,pair_1888,false_negative,0.109709,0.7,sdk_cors_error_07,sdk_cors_error_09,CORS preflight failure: Access-Control-Allow-Origin missing from response,CORS blocks external API fetch,api,api
bm25f_tuned,pair_2321,false_negative,0.243143,0.7,sdk_zindex_conflict_03,sdk_zindex_conflict_06,Can't see the dropdown — it's behind the nav bar,Account menu is inaccessible — hidden under navigation,table,table
bm25f_tuned,pair_2435,false_negative,0.168387,0.7,sdk_listener_leak_00,sdk_listener_leak_06,Event listener leak: 100 scroll handlers registered,Page performance degrades over time during normal use,list,list
bm25f_tuned,pair_0701,false_negative,0.267883,0.7,syn_oauth_redirect_loop_02,syn_oauth_redirect_loop_08,Endless redirect after Google sign-in,Cookie SameSite=Strict incompatible with OAuth redirect,network_error,network_error
bm25f_tuned,pair_1111,false_negative,0.105107,0.7,syn_pdf_export_blank_04,syn_pdf_export_blank_05,Long eports eport as mostly blank PDFs,"pdf exprot is blank afer page 2, only works for short reporst",js_error,js_error
bm25f_tuned,pair_2048,false_negative,0.175379,0.7,sdk_websocket_fail_02,sdk_websocket_fail_09,WSS connection establishment failure: notification service unreachable,WebSocket connection failed — no notifications,websocket,websocket
bm25f_tuned,pair_1634,false_negative,0.296018,0.7,sdk_json_parse_crash_01,sdk_json_parse_crash_07,SyntaxError when parsing API response — malformed JSON body,JSON deserialization failure: preferences API response is malformed,api,api
bm25f_tuned,pair_1140,false_negative,0.160048,0.7,syn_drag_drop_ghost_01,syn_drag_drop_ghost_07,Kanban drag preview stays visible after card is dropped,Kanban DnD: dragend handler doesn't remove preview clone from DOM,css_ui,css_ui
bm25f_tuned,pair_1419,false_negative,0.151518,0.7,sdk_api_500_03,sdk_api_500_04,Products page is blank — API is broken,"Can't see any products, API error",product,product
bm25f_tuned,pair_2474,false_negative,0.177761,0.7,sdk_listener_leak_08,sdk_listener_leak_09,"Every time go to page, new scroll listener add but not remove",100 scroll listeners leaked — no cleanup,list,list
bm25f_tuned,pair_2140,false_negative,0.296742,0.7,sdk_dom_explosion_03,sdk_dom_explosion_05,"Gallery loads everything at once — 5000 items, super laggy","galery is super laggy, loads all 5000 itms at once",gallery,gallery
bm25f_tuned,pair_0803,false_negative,0.01759,0.7,syn_stale_cache_05,syn_stale_cache_06,"dashboard data s wrong after update, shows old numbeers",Stale service worker cache persists across deployments,state_management,state_management
bm25f_tuned,pair_2037,false_negative,0.185074,0.7,sdk_websocket_fail_01,sdk_websocket_fail_05,WebSocket to notification service fails to connect,"websockt conection to notification servce fails, no live updats",websocket,websocket
bm25f_tuned,pair_0263,false_negative,0.110728,0.7,syn_search_empty_state_04,syn_search_empty_state_05,Search UX broken — flashing empty state,search bar shows no results message while tyyping,state_management,state_management
bm25f_tuned,pair_2382,false_negative,0.15017,0.7,sdk_layout_shift_07,sdk_layout_shift_08,Layout instability: dynamic banner insertion causes ~120px CLS event,Banner load late and push all page content down,modal,modal
bm25f_tuned,pair_0661,false_negative,0.059217,0.7,syn_react_key_warning_03,syn_react_key_warning_07,Performance issue: list uses index as key,Unnecessary re-renders: 45 components re-render for 1 addition,react_specific,react_specific
bm25f_tuned,pair_1611,false_negative,0.103926,0.7,sdk_rage_clicks_05,sdk_rage_clicks_07,submit ordr button doesnt do anythng when you click it,UX issue: rage clicks detected on unresponsive order submit CTA,orders,orders
bm25f_tuned,pair_1168,false_negative,0.12785,0.7,syn_drag_drop_ghost_07,syn_drag_drop_ghost_08,Kanban DnD: dragend handler doesn't remove preview clone from DOM,"Drag card ghost not disappear after drop, block other card",css_ui,css_ui
bm25f_tuned,pair_2217,false_negative,0.172477,0.7,sdk_storage_quota_01,sdk_storage_quota_05,localStorage.setItem throws QuotaExceededError on large cache write,"localstorage is full, getting quota exceded eror when saving",cache,cache
bm25f_tuned,pair_0704,false_negative,0.059482,0.7,syn_oauth_redirect_loop_03,syn_oauth_redirect_loop_05,OAuth callback fails to set session — redirect loop,stuck in redrect loop after google login,network_error,network_error
bm25f_tuned,pair_1270,false_negative,0.099013,0.7,syn_chart_resize_overflow_01,syn_chart_resize_overflow_03,Revenue chart overflows card container after browser resize,Chart goes outside its box when I resize the window,css_ui,css_ui
bm25f_tuned,pair_2320,false_negative,0.280245,0.7,sdk_zindex_conflict_03,sdk_zindex_conflict_05,Can't see the dropdown — it's behind the nav bar,"dropdown menu is behind the nav bar, cant see or click it",table,table
bm25f_tuned,pair_2059,false_negative,0.156499,0.7,sdk_websocket_fail_04,sdk_websocket_fail_09,WebSocket connection error — no live updates,WebSocket connection failed — no notifications,websocket,websocket
bm25f_tuned,pair_0041,false_negative,0.064234,0.7,syn_checkout_coupon_04,syn_checkout_coupon_08,Coupon breaks checkout CTA,Payment button frozen after promo applied,ui_interaction,ui_interaction
bm25f_tuned,pair_1011,false_negative,0.11337,0.7,syn_table_sort_nan_02,syn_table_sort_nan_05,parseFloat fails on formatted currency in table sort,sorting transctiosn by ammount shows NaN everwhere,js_error,js_error
bm25f_tuned,pair_2318,false_negative,0.218433,0.7,sdk_zindex_conflict_02,sdk_zindex_conflict_09,Z-index stacking context: dropdown (50) occluded by nav (100),Z-index: dropdown behind nav,table,table
bm25f_tuned,pair_1780,false_negative,0.216902,0.7,sdk_array_bounds_03,sdk_array_bounds_05,List crashes on the last item — array index wrong,"list crashes on last item, array index is off by one",list,list
bm25f_tuned,pair_0335,false_negative,0.174401,0.7,syn_date_picker_timezone_01,syn_date_picker_timezone_07,Wrong date displayed in datepicker for non-UTC users,Off-by-one date for timezones ahead of UTC,js_error,js_error
bm25f_tuned,pair_0127,false_negative,0.066893,0.7,syn_infinite_scroll_memory_03,syn_infinite_scroll_memory_09,Browser tab crashes after extensive scrolling,Бесконечная прокрутка вызывает утечку памяти,performance,performance
bm25f_tuned,pair_2414,false_negative,0.154372,0.7,sdk_unhandled_promise_03,sdk_unhandled_promise_09,Background sync fails silently — no error shown,Unhandled promise rejection — sync fails silently,profile,profile
bm25f_tuned,pair_0529,false_negative,0.044383,0.7,syn_ssr_hydration_mismatch_03,syn_ssr_hydration_mismatch_08,Price rendering differs between server and client,Next.js: throwOnHydrationMismatch for price display,react_specific,react_specific
bm25f_tuned,pair_2361,false_negative,0.183708,0.7,sdk_layout_shift_02,sdk_layout_shift_07,CLS violation: promotional banner injected without space reservation,Layout instability: dynamic banner insertion causes ~120px CLS event,modal,modal
bm25f_tuned,pair_1332,false_negative,0.033936,0.7,syn_service_worker_stale_03,syn_service_worker_stale_07,Deployed new version but users still see old one,Service worker: stale-while-revalidate without version hash causes post-deploy s,state_management,state_management
bm25f_tuned,pair_2373,false_negative,0.191206,0.7,sdk_layout_shift_04,sdk_layout_shift_08,Content shift when banner loads late,Banner load late and push all page content down,modal,modal
bm25f_tuned,pair_1230,false_negative,0.239682,0.7,syn_video_autoplay_blocked_01,syn_video_autoplay_blocked_07,Homepage hero video is a black rectangle — autoplay silently blocked,"Video autoplay policy: play() DOMException not caught, no poster fallback",ui_interaction,ui_interaction
bm25f_tuned,pair_1205,false_negative,0.02051,0.7,syn_password_reveal_crash_04,syn_password_reveal_crash_09,Passwoord tggle breeaks if you haevn't tyepd anything,Password toggle crash on empty field,js_error,js_error
bm25f_tuned,pair_0068,false_negative,0.154022,0.7,syn_login_csrf_01,syn_login_csrf_08,403 on login after being idle,403 Forbidden: login form needs page reload after timeout,network_error,network_error
bm25f_tuned,pair_2362,false_negative,0.114568,0.7,sdk_layout_shift_02,sdk_layout_shift_08,CLS violation: promotional banner injected without space reservation,Banner load late and push all page content down,modal,modal
bm25f_tuned,pair_1007,false_negative,0.185742,0.7,syn_table_sort_nan_01,syn_table_sort_nan_08,Sorting transactions by amount shows NaN in sorted column,"Table show NaN when sort by amount, the dollar sign cause problem",js_error,js_error
bm25f_tuned,pair_0336,false_negative,0.184665,0.7,syn_date_picker_timezone_01,syn_date_picker_timezone_08,Wrong date displayed in datepicker for non-UTC users,Datepicker timezone handling: UTC+ users see previous day,js_error,js_error
bm25f_tuned,pair_1561,false_negative,0.14512,0.7,sdk_broken_image_04,sdk_broken_image_06,Product photo not loading — 404,Customer sees broken image on product page,product,product
bm25f_tuned,pair_2263,false_negative,0.193449,0.7,sdk_stale_closure_01,sdk_stale_closure_06,Event handler shows stale state value — closure captures old reference,Display shows incorrect count after multiple updates,forms,forms
bm25f_tuned,pair_2173,false_negative,0.158132,0.7,sdk_heavy_canvas_01,sdk_heavy_canvas_06,Image upload creates oversized canvas — 256MB memory allocation,Browser slows down significantly after uploading an image,upload,upload
bm25f_tuned,pair_1433,false_negative,0.139188,0.7,sdk_api_500_05,sdk_api_500_09,"prodcuts page completly empty, api retruns error",Products API error — blank page,product,product
bm25f_tuned,pair_2243,false_negative,0.171785,0.7,sdk_storage_quota_05,sdk_storage_quota_09,"localstorage is full, getting quota exceded eror when saving",localStorage quota exceeded,cache,cache
bm25f_tuned,pair_0884,false_negative,0.071429,0.7,syn_useeffect_loop_03,syn_useeffect_loop_07,Browser hangs on profile edit — React render loop,React infinite loop: useEffect with non-memoized dep,react_specific,react_specific
bm25f_tuned,pair_1587,false_negative,0.117271,0.7,sdk_rage_clicks_01,sdk_rage_clicks_05,Submit Order button is completely unresponsive to clicks,submit ordr button doesnt do anythng when you click it,orders,orders
bm25f_tuned,pair_0731,false_negative,0.155354,0.7,syn_animation_jank_00,syn_animation_jank_08,Accordion animation stutters on low-end Android devices,CLS 0.32 from accordion: needs GPU-accelerated animation,performance,performance
bm25f_tuned,pair_1690,false_negative,0.21201,0.7,sdk_stack_overflow_03,sdk_stack_overflow_05,Page crashes — infinite loop in component rendering,"page freezes and crashes, console says maximm call stack exeeded",feed,feed
bm25f_tuned,pair_2001,false_negative,0.152452,0.7,sdk_rate_limit_429_02,sdk_rate_limit_429_07,High-frequency request pattern causes API instability,Burst traffic pattern: 10 rapid requests produces mixed status codes,api,api
bm25f_tuned,pair_0253,false_negative,0.104593,0.7,syn_search_empty_state_02,syn_search_empty_state_06,Search results flash empty state on each keystroke,Race condition in search results rendering,state_management,state_management
bm25f_tuned,pair_1160,false_negative,0.043786,0.7,syn_drag_drop_ghost_04,syn_drag_drop_ghost_09,Drga preview doesn't go away after drop,Kanban drag ghost persists after drop,css_ui,css_ui
bm25f_tuned,pair_1804,false_negative,0.221334,0.7,sdk_invalid_date_00,sdk_invalid_date_05,Invalid date crash: Invalid time value,date pickr crashes when you type a bad date like 2024-13-45,datepicker,datepicker
bm25f_tuned,pair_1211,false_negative,0.063313,0.7,syn_password_reveal_crash_06,syn_password_reveal_crash_08,Login form: password visibility toggle fails on null input value,"Password eye button crash when field empty, error say null",js_error,js_error
bm25f_tuned,pair_0169,false_negative,0.080186,0.7,syn_dark_mode_flash_03,syn_dark_mode_flash_06,Dark mode: visible white gap during route change,Flash of unstyled content with dark color scheme,css_ui,css_ui
bm25f_tuned,pair_0923,false_negative,0.126754,0.7,syn_clipboard_paste_crash_02,syn_clipboard_paste_crash_07,Input field crashes when pasting from Word or Google Docs,Paste handler crashes on HTML clipboard content,js_error,js_error
bm25f_tuned,pair_2466,false_negative,0.215878,0.7,sdk_listener_leak_05,sdk_listener_leak_07,"scroll gets lagier the more you navigate, listners not cleand up",Memory/performance leak: scroll addEventListener without removeEventListener,list,list
bm25f_tuned,pair_0111,false_negative,0.031152,0.7,syn_infinite_scroll_memory_01,syn_infinite_scroll_memory_06,Page gets slower and slower when scrolling the feed,Detached DOM nodes accumulate in infinite scroll list,performance,performance
bm25f_tuned,pair_2076,false_negative,0.21103,0.7,sdk_long_task_00,sdk_long_task_07,Main thread blocked for 3.0s,Long Task audit failure: 3000ms synchronous block on main thread,feed,feed
bm25f_tuned,pair_2108,false_negative,0.101779,0.7,sdk_long_task_05,sdk_long_task_09,"page completly froze for 3 secnds, couldnt click anythng",3s main thread block — UI frozen,feed,feed
bm25f_tuned,pair_0819,false_negative,0.187118,0.7,syn_a11y_focus_trap_00,syn_a11y_focus_trap_07,Keyboard focus escapes dialog and moves to background elements,Accessibility: focus escapes dialog boundary,css_ui,css_ui
bm25f_tuned,pair_0769,false_negative,0.214005,0.7,syn_stale_cache_00,syn_stale_cache_01,Users see outdated dashboard data after deployment,Dashboard shows old data after deploy,state_management,state_management
bm25f_tuned,pair_1200,false_negative,0.063022,0.7,syn_password_reveal_crash_03,syn_password_reveal_crash_09,Eye icon on password field crashes the form when empty,Password toggle crash on empty field,js_error,js_error
bm25f_tuned,pair_1370,false_negative,0.175162,0.7,sdk_checkout_crash_02,sdk_checkout_crash_06,TypeError in checkout: processPayment called on undefined,Unable to complete purchase — payment form crashes on submit,checkout,checkout
bm25f_tuned,pair_1870,false_negative,0.125191,0.7,sdk_cors_error_03,sdk_cors_error_05,External API call blocked by CORS,"cant fetch from external api, browser blocks it with cors eror",api,api
bm25f_tuned,pair_2381,false_negative,0.125308,0.7,sdk_layout_shift_06,sdk_layout_shift_09,Frustrating page jump — reading content shifts mid-scroll,120px layout shift from late banner,modal,modal
bm25f_tuned,pair_0142,false_negative,0.0646,0.7,syn_infinite_scroll_memory_08,syn_infinite_scroll_memory_09,Memory leak: feed items never garbage collected,Бесконечная прокрутка вызывает утечку памяти,performance,performance
bm25f_tuned,pair_0370,false_negative,0.195658,0.7,syn_websocket_reconnect_00,syn_websocket_reconnect_05,Real-time notifications stop working after network reconnect,live notifications stop working when wifi reconnects,network_error,network_error
bm25f_tuned,pair_0896,false_negative,0.080762,0.7,syn_useeffect_loop_06,syn_useeffect_loop_07,Maximum update depth exceeded in profile component,React infinite loop: useEffect with non-memoized dep,react_specific,react_specific
bm25f_tuned,pair_2027,false_negative,0.230392,0.7,sdk_websocket_fail_00,sdk_websocket_fail_03,WebSocket connection failed,Notifications not working — WebSocket won't connect,websocket,websocket
bm25f_tuned,pair_0008,false_negative,0.160034,0.7,syn_checkout_coupon_00,syn_checkout_coupon_01,Checkout button unresponsive after coupon applied,Place Order btn dead after discount code,ui_interaction,ui_interaction
bm25f_tuned,pair_0079,false_negative,0.034752,0.7,syn_login_csrf_03,syn_login_csrf_06,Can't log in after leaving tab open,Authentication form rejects valid credentials periodically,network_error,network_error
bm25f_tuned,pair_1398,false_negative,0.151046,0.7,sdk_api_500_00,sdk_api_500_04,Product API failure: API returned 404 ,"Can't see any products, API error",product,product
bm25f_tuned,pair_0630,false_negative,0.120403,0.7,syn_dropdown_z_index_06,syn_dropdown_z_index_09,Stacking context bug: popover behind sticky element,Dropdown menu renders behind sticky table header,css_ui,css_ui
bm25f_tuned,pair_1454,false_negative,0.10903,0.7,sdk_slow_page_01,sdk_slow_page_07,Orders page takes over 4 seconds to load with blocking spinner,Orders view latency: 4000ms observed vs 1000ms SLA,orders,orders
bm25f_tuned,pair_0170,false_negative,0.096868,0.7,syn_dark_mode_flash_03,syn_dark_mode_flash_07,Dark mode: visible white gap during route change,White background blink on dark mode transitions,css_ui,css_ui
bm25f_tuned,pair_0104,false_negative,0.113903,0.7,syn_infinite_scroll_memory_00,syn_infinite_scroll_memory_07,Memory leak on infinite scroll — page becomes unresponsive after scrolling,Feed performance degrades linearly with scroll depth,performance,performance
