model,pair_id,error_type,cosine_score,threshold,report_a_id,report_b_id,title_a,title_b,component_a,component_b
tfidf_baseline,pair_0732,false_negative,0.615964,0.7,syn_animation_jank_00,syn_animation_jank_09,Accordion animation stutters on low-end Android devices,Accordion animation stutters on low-end devices,performance,performance
tfidf_baseline,pair_1083,false_negative,0.39119,0.7,syn_pdf_export_blank_00,syn_pdf_export_blank_03,PDF export generates blank pages for reports longer than 2 pages,PDF export cuts off after 2 pages — rest is blank,js_error,js_error
tfidf_baseline,pair_1314,false_negative,0.511871,0.7,syn_service_worker_stale_01,syn_service_worker_stale_02,Users see old UI after deploy — service worker serves cached version,Stale service worker cache: no versioning or cache-busting strategy,state_management,state_management
tfidf_baseline,pair_1257,false_negative,0.48831,0.7,syn_video_autoplay_blocked_06,syn_video_autoplay_blocked_09,Customer-facing: hero section appears broken with black video frame,"Hero video black — autoplay blocked, no fallback",ui_interaction,ui_interaction
tfidf_baseline,pair_0509,false_negative,0.590286,0.7,syn_ssr_hydration_mismatch_00,syn_ssr_hydration_mismatch_09,Hydration mismatch error on product detail page,Price format mismatch between server and client rendering,react_specific,react_specific
tfidf_baseline,pair_0050,false_negative,0.40554,0.7,syn_checkout_coupon_07,syn_checkout_coupon_08,Bug: impossible to order when coupon is used,Payment button frozen after promo applied,ui_interaction,ui_interaction
tfidf_baseline,pair_1026,false_negative,0.330707,0.7,syn_table_sort_nan_04,syn_table_sort_nan_09,Table sort rboken — maounts show NaN,Amount sort shows NaN,js_error,js_error
tfidf_baseline,pair_1100,false_negative,0.554387,0.7,syn_pdf_export_blank_02,syn_pdf_export_blank_05,html2canvas viewport limitation causes blank pages in PDF export,"pdf exprot is blank after page 2, only works for short reporst",js_error,js_error
tfidf_baseline,pair_1481,false_negative,0.660497,0.7,sdk_slow_page_06,sdk_slow_page_09,Poor user experience: orders page has unacceptable load time,Orders: 4s load time,orders,orders
tfidf_baseline,pair_0158,false_negative,0.33881,0.7,syn_dark_mode_flash_01,syn_dark_mode_flash_08,FOUC in dark theme during navigation,Visual regression: dark theme flickers on navigate,css_ui,css_ui
tfidf_baseline,pair_1616,false_negative,0.564416,0.7,sdk_rage_clicks_06,sdk_rage_clicks_09,Cannot place order — submit button appears broken,Submit Order button dead,orders,orders
tfidf_baseline,pair_1382,false_negative,0.235187,0.7,sdk_checkout_crash_04,sdk_checkout_crash_07,Payment button kills the page,QA: checkout submit triggers unhandled TypeError in payment flow,checkout,checkout
tfidf_baseline,pair_0350,false_negative,0.430681,0.7,syn_date_picker_timezone_03,syn_date_picker_timezone_09,Timezone bug in date selection component,Wrong day selected in date picker for Japan timezone,js_error,js_error
tfidf_baseline,pair_1123,false_negative,0.560117,0.7,syn_pdf_export_blank_07,syn_pdf_export_blank_08,PDF renderer fails to capture off-screen content beyond viewport height,"PDF export make blank page for long report, short report is OK",js_error,js_error
tfidf_baseline,pair_1149,false_negative,0.430957,0.7,syn_drag_drop_ghost_02,syn_drag_drop_ghost_09,DragEvent cleanup missing: ghost element persists in DOM after dragend,Kanban drag ghost persists after drop,css_ui,css_ui
tfidf_baseline,pair_0062,false_negative,0.593248,0.7,syn_login_csrf_01,syn_login_csrf_02,403 on login after being idle,Session timeout causes login form to break,network_error,network_error
tfidf_baseline,pair_0540,false_negative,0.273326,0.7,syn_ssr_hydration_mismatch_06,syn_ssr_hydration_mismatch_07,Server/client content divergence in price component,Hydration failed: number format inconsistency in SSR,react_specific,react_specific
tfidf_baseline,pair_1914,false_negative,0.581608,0.7,sdk_network_timeout_03,sdk_network_timeout_04,API call timed out — request aborted,Network request just hangs and then fails,api,api
tfidf_baseline,pair_0665,false_negative,0.18966,0.7,syn_react_key_warning_04,syn_react_key_warning_06,React key warning + excessive re-renders in todo lit,Index-based keys cause animation state loss in list,react_specific,react_specific
tfidf_baseline,pair_2125,false_negative,0.540574,0.7,sdk_dom_explosion_01,sdk_dom_explosion_03,Gallery inserts 5000 DOM nodes causing layout thrashing,"Gallery loads everything at once — 5000 items, super laggy",gallery,gallery
tfidf_baseline,pair_2345,false_negative,0.688912,0.7,sdk_layout_shift_00,sdk_layout_shift_06,Layout shift: late-loading banner pushes content down,Frustrating page jump — reading content shifts mid-scroll,modal,modal
tfidf_baseline,pair_1898,false_negative,0.600618,0.7,sdk_network_timeout_00,sdk_network_timeout_09,Network request failed: AbortError,API timeout — request aborted,api,api
tfidf_baseline,pair_2190,false_negative,0.610476,0.7,sdk_heavy_canvas_04,sdk_heavy_canvas_05,Upload handler eats 256MB for image processing,"image upload uses way too much memory, 256mb for one image",upload,upload
tfidf_baseline,pair_1177,false_negative,0.594612,0.7,syn_password_reveal_crash_00,syn_password_reveal_crash_07,Toggle password visibility crashes when password field is empty,Null reference in togglePasswordVisibility: input.value is null,js_error,js_error
tfidf_baseline,pair_1589,false_negative,0.489507,0.7,sdk_rage_clicks_01,sdk_rage_clicks_07,Submit Order button is completely unresponsive to clicks,UX issue: rage clicks detected on unresponsive order submit CTA,orders,orders
tfidf_baseline,pair_2266,false_negative,0.672867,0.7,sdk_stale_closure_01,sdk_stale_closure_09,Event handler shows stale state value — closure captures old reference,"Stale closure: shows 0, actual is 5",forms,forms
tfidf_baseline,pair_0447,false_negative,0.563221,0.7,syn_form_validation_race_05,syn_form_validation_race_07,clicking submti fast send the form twice,No double-submit protection on signup form,state_management,state_management
tfidf_baseline,pair_0233,false_negative,0.429191,0.7,syn_search_empty_state_00,syn_search_empty_state_01,Search shows 'No results' for a split second before actual results appear,Empty state flickers during search input,state_management,state_management
tfidf_baseline,pair_0112,false_negative,0.432201,0.7,syn_infinite_scroll_memory_01,syn_infinite_scroll_memory_07,Page gets slower and slower when scrolling the feed,Feed performance degrades linearly with scroll depth,performance,performance
tfidf_baseline,pair_0886,false_negative,0.412453,0.7,syn_useeffect_loop_03,syn_useeffect_loop_09,Browser hangs on profile edit — React render loop,useEffect infinite loop on profile edit — page freezes,react_specific,react_specific
tfidf_baseline,pair_2420,false_negative,0.655734,0.7,sdk_unhandled_promise_05,sdk_unhandled_promise_06,"backgrond sync fails with no eror message, data might be stale",Data appears stale — possible background sync failure,profile,profile
tfidf_baseline,pair_1075,false_negative,0.202023,0.7,syn_geolocation_timeout_06,syn_geolocation_timeout_07,Users in non-NYC locations see incorrect store results,"Geolocation error path: silent fallback to (40.71, -74.00) with no UI feedback",network_error,network_error
tfidf_baseline,pair_1377,false_negative,0.492526,0.7,sdk_checkout_crash_03,sdk_checkout_crash_07,Checkout crashes when you try to pay,QA: checkout submit triggers unhandled TypeError in payment flow,checkout,checkout
tfidf_baseline,pair_0106,false_negative,0.483204,0.7,syn_infinite_scroll_memory_00,syn_infinite_scroll_memory_09,Memory leak on infinite scroll — page becomes unresponsive after scrolling,Бесконечная прокрутка вызывает утечку памяти,performance,performance
tfidf_baseline,pair_2218,false_negative,0.683443,0.7,sdk_storage_quota_01,sdk_storage_quota_06,localStorage.setItem throws QuotaExceededError on large cache write,App fails to save preferences — shows no error to user,cache,cache
tfidf_baseline,pair_0128,false_negative,0.479707,0.7,syn_infinite_scroll_memory_04,syn_infinite_scroll_memory_05,Innfinite scroll causes OOM on feed page,feed page very laggy after scrolling alot,performance,performance
tfidf_baseline,pair_0214,false_negative,0.281225,0.7,syn_file_upload_crash_03,syn_file_upload_crash_06,FileReader OOM on large attachments,Out of memory error in file upload callback,js_error,js_error
tfidf_baseline,pair_2181,false_negative,0.651859,0.7,sdk_heavy_canvas_02,sdk_heavy_canvas_07,Canvas memory spike: 8000x8000 getImageData allocates 256MB,Unbounded canvas allocation: no dimension check before 8000x8000 getImageData,upload,upload
tfidf_baseline,pair_1765,false_negative,0.60963,0.7,sdk_array_bounds_01,sdk_array_bounds_03,Off-by-one error: accessing array element beyond length,List crashes on the last item — array index wrong,list,list
tfidf_baseline,pair_0755,false_negative,0.362472,0.7,syn_animation_jank_04,syn_animation_jank_06,Accordion animation: poor CLS o nmoblie,Forced reflow during CSS height animation,performance,performance
tfidf_baseline,pair_0842,false_negative,0.564683,0.7,syn_a11y_focus_trap_04,syn_a11y_focus_trap_05,Missing focus trpa in settings dialog,can tab to elements behind the opup with keyboard,css_ui,css_ui
tfidf_baseline,pair_0919,false_negative,0.20156,0.7,syn_clipboard_paste_crash_02,syn_clipboard_paste_crash_03,Input field crashes when pasting from Word or Google Docs,Paste from clipboard kills the form,js_error,js_error
tfidf_baseline,pair_0181,false_negative,0.221963,0.7,syn_dark_mode_flash_05,syn_dark_mode_flash_09,annoying falshin gwhn switching pages in ddark mode,Light theme bleeds through during page changes,css_ui,css_ui
tfidf_baseline,pair_1818,false_negative,0.670934,0.7,sdk_invalid_date_02,sdk_invalid_date_04,Date validation missing: malformed input causes RangeError in toISOString,Bad date input kills the page,datepicker,datepicker
tfidf_baseline,pair_1575,false_negative,0.558877,0.7,sdk_rage_clicks_00,sdk_rage_clicks_01,"Rage clicks detected: user clicked ""Submit Order"" 6 times",Submit Order button is completely unresponsive to clicks,orders,orders
tfidf_baseline,pair_1567,false_negative,0.583574,0.7,sdk_broken_image_05,sdk_broken_image_08,"headphones prodcut image is broken, shows 404 error","Product image not load, show broken picture icon",product,product
tfidf_baseline,pair_0077,false_negative,0.399168,0.7,syn_login_csrf_03,syn_login_csrf_04,Can't log in after leaving tab open,CSRF validation fails on stale logiin page,network_error,network_error
tfidf_baseline,pair_1572,false_negative,0.653616,0.7,sdk_broken_image_07,sdk_broken_image_08,Asset 404: headphones.png not found on image server,"Product image not load, show broken picture icon",product,product
tfidf_baseline,pair_1143,false_negative,0.169633,0.7,syn_drag_drop_ghost_02,syn_drag_drop_ghost_03,DragEvent cleanup missing: ghost element persists in DOM after dragend,Ghost card stays on screen after dropping in kanban,css_ui,css_ui
tfidf_baseline,pair_0244,false_negative,0.539589,0.7,syn_search_empty_state_01,syn_search_empty_state_04,Empty state flickers during search input,Search UX broken — flashing empty state,state_management,state_management
tfidf_baseline,pair_1138,false_negative,0.530639,0.7,syn_drag_drop_ghost_01,syn_drag_drop_ghost_05,Kanban drag preview stays visible after card is dropped,draggng cards on thee borad leaves ghost images that dont disapear,css_ui,css_ui
tfidf_baseline,pair_1107,false_negative,0.265332,0.7,syn_pdf_export_blank_03,syn_pdf_export_blank_06,PDF export cuts off after 2 pages — rest is blank,Customer complaint: PDF exports of quarterly reports are incomplete,js_error,js_error
tfidf_baseline,pair_0138,false_negative,0.418261,0.7,syn_infinite_scroll_memory_06,syn_infinite_scroll_memory_08,Detached DOM nodes accumulate in infinite scroll list,Memory leak: feed items never garbage collected,performance,performance
tfidf_baseline,pair_2043,false_negative,0.473,0.7,sdk_websocket_fail_02,sdk_websocket_fail_04,WSS connection establishment failure: notification service unreachable,WebSocket connection error — no live updates,websocket,websocket
tfidf_baseline,pair_0467,false_negative,0.622908,0.7,syn_image_lazy_load_01,syn_image_lazy_load_04,Product images stuck as grey placeholders on fast scroll,InersectionObserver misses images during fast scroll,performance,performance
tfidf_baseline,pair_1858,false_negative,0.550218,0.7,sdk_cors_error_01,sdk_cors_error_06,Cross-origin fetch blocked — server missing CORS headers,Integration broken: external API requests blocked by CORS policy,api,api
tfidf_baseline,pair_1803,false_negative,0.68659,0.7,sdk_invalid_date_00,sdk_invalid_date_04,Invalid date crash: Invalid time value,Bad date input kills the page,datepicker,datepicker
tfidf_baseline,pair_0581,false_negative,0.489523,0.7,syn_cors_preflight_05,syn_cors_preflight_06,"api calls bbroken fater moving to new domain, cors eror",Access-Control-Allow-Origin not updated for new frontend URL,network_error,network_error
tfidf_baseline,pair_1525,false_negative,0.655688,0.7,sdk_form_crash_06,sdk_form_crash_08,Bug: form submission without input crashes instead of validating,"Form crash when submit empty, no validation show",checkout,checkout
tfidf_baseline,pair_0502,false_negative,0.600289,0.7,syn_ssr_hydration_mismatch_00,syn_ssr_hydration_mismatch_02,Hydration mismatch error on product detail page,SSR hydration fails on product prices,react_specific,react_specific
tfidf_baseline,pair_2133,false_negative,0.654776,0.7,sdk_dom_explosion_02,sdk_dom_explosion_04,Synchronous insertion of 5000 nodes: forced reflow and render jank,5000 nodes inserted at once — page jank,gallery,gallery
tfidf_baseline,pair_0321,false_negative,0.398002,0.7,syn_modal_scroll_lock_08,syn_modal_scroll_lock_09,iOS Safari ignores overflow:hidden when modal is shown,Scroll lock broken on mobile Safari,css_ui,css_ui
tfidf_baseline,pair_1145,false_negative,0.512325,0.7,syn_drag_drop_ghost_02,syn_drag_drop_ghost_05,DragEvent cleanup missing: ghost element persists in DOM after dragend,draggng cards on thee borad leaves ghost images that dont disapear,css_ui,css_ui
tfidf_baseline,pair_1991,false_negative,0.588512,0.7,sdk_rate_limit_429_01,sdk_rate_limit_429_04,Rapid API requests trigger burst of failures,API chokes on rapid requests,api,api
tfidf_baseline,pair_0221,false_negative,0.691914,0.7,syn_file_upload_crash_04,syn_file_upload_crash_08,Uload znoe crashe browser with large documents,Browser crash: RangeError in upload.js during big file upload,js_error,js_error
tfidf_baseline,pair_0427,false_negative,0.501388,0.7,syn_form_validation_race_01,syn_form_validation_race_09,Double submit sends two API requests,Form double-submit causes 422 error on registration,state_management,state_management
tfidf_baseline,pair_1306,false_negative,0.602157,0.7,syn_service_worker_stale_00,syn_service_worker_stale_02,App shows outdated content after deploy — service worker cache stale,Stale service worker cache: no versioning or cache-busting strategy,state_management,state_management
tfidf_baseline,pair_1095,false_negative,0.624889,0.7,syn_pdf_export_blank_01,syn_pdf_export_blank_07,Exported PDF has blank pages after page 2,PDF renderer fails to capture off-screen content beyond viewport height,js_error,js_error
tfidf_baseline,pair_2157,false_negative,0.471082,0.7,sdk_dom_explosion_07,sdk_dom_explosion_08,Performance: gallery view inserts 5000 nodes without windowing,"Gallery add 5000 element to page at same time, very slow",gallery,gallery
tfidf_baseline,pair_1198,false_negative,0.184801,0.7,syn_password_reveal_crash_03,syn_password_reveal_crash_07,Eye icon on password field crashes the form when empty,Null reference in togglePasswordVisibility: input.value is null,js_error,js_error
tfidf_baseline,pair_1502,false_negative,0.639772,0.7,sdk_form_crash_02,sdk_form_crash_03,Unhandled TypeError: name field validation assumes non-empty input,Checkout form crashes with empty fields,checkout,checkout
tfidf_baseline,pair_1239,false_negative,0.277795,0.7,syn_video_autoplay_blocked_02,syn_video_autoplay_blocked_09,Unhandled play() rejection: video autoplay fails without fallback UI,"Hero video black — autoplay blocked, no fallback",ui_interaction,ui_interaction
tfidf_baseline,pair_1462,false_negative,0.582124,0.7,sdk_slow_page_02,sdk_slow_page_08,Performance degradation: orders view exceeds 4x latency threshold,"Order page very slow to load, take 4 second with spinner",orders,orders
tfidf_baseline,pair_1024,false_negative,0.61453,0.7,syn_table_sort_nan_04,syn_table_sort_nan_07,Table sort rboken — maounts show NaN,Sort comparator doesn't strip currency formatting before numeric parse,js_error,js_error
tfidf_baseline,pair_0312,false_negative,0.219757,0.7,syn_modal_scroll_lock_05,syn_modal_scroll_lock_06,can still scrol the page behind popups on iphone,Modal scroll containment fails on iOS WebKit,css_ui,css_ui
tfidf_baseline,pair_0314,false_negative,0.195534,0.7,syn_modal_scroll_lock_05,syn_modal_scroll_lock_08,can still scrol the page behind popups on iphone,iOS Safari ignores overflow:hidden when modal is shown,css_ui,css_ui
tfidf_baseline,pair_1197,false_negative,0.179559,0.7,syn_password_reveal_crash_03,syn_password_reveal_crash_06,Eye icon on password field crashes the form when empty,Login form: password visibility toggle fails on null input value,js_error,js_error
tfidf_baseline,pair_1000,false_negative,0.410447,0.7,syn_table_sort_nan_00,syn_table_sort_nan_09,Table column sort shows NaN for mixed numeric/string data,Amount sort shows NaN,js_error,js_error
tfidf_baseline,pair_1432,false_negative,0.65615,0.7,sdk_api_500_05,sdk_api_500_08,"prodcuts page completly empty, api retruns error","Product page not show any item, API give error",product,product
tfidf_baseline,pair_1286,false_negative,0.402534,0.7,syn_chart_resize_overflow_03,syn_chart_resize_overflow_06,Chart goes outside its box when I resize the window,Dashboard layout regression: chart widget overflows on viewport resize,css_ui,css_ui
tfidf_baseline,pair_0179,false_negative,0.204335,0.7,syn_dark_mode_flash_05,syn_dark_mode_flash_07,annoying falshin gwhn switching pages in ddark mode,White background blink on dark mode transitions,css_ui,css_ui
tfidf_baseline,pair_1157,false_negative,0.266824,0.7,syn_drag_drop_ghost_04,syn_drag_drop_ghost_06,Drag preview dosn't go away after drop,Visual glitch: drag preview overlay blocks kanban board interaction,css_ui,css_ui
tfidf_baseline,pair_0739,false_negative,0.657525,0.7,syn_animation_jank_01,syn_animation_jank_08,FAQ accordion choppy on cheap phones,CLS 0.32 from accordion: needs GPU-accelerated animation,performance,performance
tfidf_baseline,pair_1796,false_negative,0.690739,0.7,sdk_array_bounds_06,sdk_array_bounds_09,Item list crashes when trying to format the last element,Off-by-one: items[length] is undefined,list,list
tfidf_baseline,pair_0313,false_negative,0.241096,0.7,syn_modal_scroll_lock_05,syn_modal_scroll_lock_07,can still scrol the page behind popups on iphone,Background scrollable during modal on iOS devices,css_ui,css_ui
tfidf_baseline,pair_1023,false_negative,0.263664,0.7,syn_table_sort_nan_04,syn_table_sort_nan_06,Table sort rboken — maounts show NaN,Data integrity issue: NaN values appear in sorted transaction table,js_error,js_error
tfidf_baseline,pair_0061,false_negative,0.445688,0.7,syn_login_csrf_00,syn_login_csrf_09,Login fails with 403 Forbidden after session timeout,Login page returns 403 after long inactivity,network_error,network_error
tfidf_baseline,pair_0187,false_negative,0.3775,0.7,syn_dark_mode_flash_08,syn_dark_mode_flash_09,Visual regression: dark theme flickers on navigate,Light theme bleeds through during page changes,css_ui,css_ui
tfidf_baseline,pair_2196,false_negative,0.478336,0.7,sdk_heavy_canvas_05,sdk_heavy_canvas_07,"image upload uses way too much memory, 256mb for one image",Unbounded canvas allocation: no dimension check before 8000x8000 getImageData,upload,upload
tfidf_baseline,pair_0930,false_negative,0.271184,0.7,syn_clipboard_paste_crash_03,syn_clipboard_paste_crash_08,Paste from clipboard kills the form,Crash when paste text from document to input,js_error,js_error
tfidf_baseline,pair_0376,false_negative,0.519267,0.7,syn_websocket_reconnect_01,syn_websocket_reconnect_03,WebSocket doesn't reconnect after WiFi drops,No auto-reconnect for realtime notification socket,network_error,network_error
tfidf_baseline,pair_0950,false_negative,0.630909,0.7,syn_notification_permission_00,syn_notification_permission_04,Push notification permission prompt fires on every page load,Push notiications keep asking for permissioon,ui_interaction,ui_interaction
tfidf_baseline,pair_0975,false_negative,0.132501,0.7,syn_notification_permission_03,syn_notification_permission_08,Notification popup won't stop appearing,"Notification asking permission many time, user already say no",ui_interaction,ui_interaction
tfidf_baseline,pair_0237,false_negative,0.503063,0.7,syn_search_empty_state_00,syn_search_empty_state_05,Search shows 'No results' for a split second before actual results appear,search bar shows no results message while typing,state_management,state_management
tfidf_baseline,pair_1788,false_negative,0.670869,0.7,sdk_array_bounds_04,sdk_array_bounds_08,Array off-by-one bug crashes item list,"Code use wrong index for last item in array, cause crash",list,list
tfidf_baseline,pair_1405,false_negative,0.638106,0.7,sdk_api_500_01,sdk_api_500_03,Product listing fails to load — API returns error status,Products page is blank — API is broken,product,product
tfidf_baseline,pair_0793,false_negative,0.236484,0.7,syn_stale_cache_03,syn_stale_cache_05,Outdated numbers on dashboard after new release,"dashboard daat is wrrong after update, shows old numbers",state_management,state_management
tfidf_baseline,pair_0473,false_negative,0.193257,0.7,syn_image_lazy_load_02,syn_image_lazy_load_03,Lazy-loaded images never appear after rapid scrolling,Gallery images don't load on quick scroll-through,performance,performance
tfidf_baseline,pair_1760,false_negative,0.656601,0.7,sdk_array_bounds_00,sdk_array_bounds_06,Array index out of bounds: Cannot read properties of undefined (reading 'toStrin,Item list crashes when trying to format the last element,list,list
tfidf_baseline,pair_0512,false_negative,0.695904,0.7,syn_ssr_hydration_mismatch_01,syn_ssr_hydration_mismatch_04,Next.js hydration error: server/client price mismatch,React hydration warning on product detail page,react_specific,react_specific
tfidf_baseline,pair_1545,false_negative,0.618417,0.7,sdk_broken_image_01,sdk_broken_image_08,Product image returns 404 — broken image placeholder visible,"Product image not load, show broken picture icon",product,product
tfidf_baseline,pair_1585,false_negative,0.216825,0.7,sdk_rage_clicks_01,sdk_rage_clicks_03,Submit Order button is completely unresponsive to clicks,Submit button does nothing no matter how many times you click,orders,orders
tfidf_baseline,pair_0213,false_negative,0.173061,0.7,syn_file_upload_crash_03,syn_file_upload_crash_05,FileReader OOM on large attachments,"cant uploa big files, page freezez",js_error,js_error
tfidf_baseline,pair_1974,false_negative,0.537865,0.7,sdk_unauthorized_401_06,sdk_unauthorized_401_07,Logged-in user gets 401 when accessing account data,Bearer token validation failure: 401 on GET to protected resource,auth,auth
tfidf_baseline,pair_0074,false_negative,0.602878,0.7,syn_login_csrf_02,syn_login_csrf_07,Session timeout causes login form to break,Stale form token blocks authentication,network_error,network_error
tfidf_baseline,pair_1553,false_negative,0.648736,0.7,sdk_broken_image_02,sdk_broken_image_09,Missing asset: headphones.png returns HTTP 404 from CDN,Headphones image 404,product,product
tfidf_baseline,pair_0226,false_negative,0.293893,0.7,syn_file_upload_crash_05,syn_file_upload_crash_09,"cant uploa big files, page freezez",Upload component breaks with large files,js_error,js_error
tfidf_baseline,pair_0087,false_negative,0.531537,0.7,syn_login_csrf_04,syn_login_csrf_09,CSRF validation fails on stale logiin page,Login page returns 403 after long inactivity,network_error,network_error
tfidf_baseline,pair_0932,false_negative,0.499432,0.7,syn_clipboard_paste_crash_04,syn_clipboard_paste_crash_05,Form breaks when pasting formatted text,pasteing from word into name feild crashes the page,js_error,js_error
tfidf_baseline,pair_1242,false_negative,0.331209,0.7,syn_video_autoplay_blocked_03,syn_video_autoplay_blocked_06,Black box where the hero video should be,Customer-facing: hero section appears broken with black video frame,ui_interaction,ui_interaction
tfidf_baseline,pair_1767,false_negative,0.688857,0.7,sdk_array_bounds_01,sdk_array_bounds_05,Off-by-one error: accessing array element beyond length,"list crashes on last item, array index is off by one",list,list
tfidf_baseline,pair_1434,false_negative,0.630029,0.7,sdk_api_500_06,sdk_api_500_07,Customer complaint: product catalog shows empty page,Product API endpoint returns non-200: entire catalog unavailable,product,product
tfidf_baseline,pair_0922,false_negative,0.2712,0.7,syn_clipboard_paste_crash_02,syn_clipboard_paste_crash_06,Input field crashes when pasting from Word or Google Docs,Profile form unhandled exception on clipboard paste event,js_error,js_error
tfidf_baseline,pair_2034,false_negative,0.590239,0.7,sdk_websocket_fail_01,sdk_websocket_fail_02,WebSocket to notification service fails to connect,WSS connection establishment failure: notification service unreachable,websocket,websocket
tfidf_baseline,pair_0145,false_negative,0.416377,0.7,syn_dark_mode_flash_00,syn_dark_mode_flash_03,White flash when navigating between pages in dark mode,Dark mode: visible white gap during route change,css_ui,css_ui
tfidf_baseline,pair_0426,false_negative,0.62347,0.7,syn_form_validation_race_01,syn_form_validation_race_08,Double submit sends two API requests,Client validation race: form sent before checks complete,state_management,state_management
tfidf_baseline,pair_1108,false_negative,0.300825,0.7,syn_pdf_export_blank_03,syn_pdf_export_blank_07,PDF export cuts off after 2 pages — rest is blank,PDF renderer fails to capture off-screen content beyond viewport height,js_error,js_error
tfidf_baseline,pair_1961,false_negative,0.59433,0.7,sdk_unauthorized_401_03,sdk_unauthorized_401_06,Can't access my data — getting authentication error,Logged-in user gets 401 when accessing account data,auth,auth
tfidf_baseline,pair_2258,false_negative,0.6459,0.7,sdk_stale_closure_00,sdk_stale_closure_09,Stale closure: handler shows 0 instead of 5,"Stale closure: shows 0, actual is 5",forms,forms
tfidf_baseline,pair_0330,false_negative,0.525734,0.7,syn_date_picker_timezone_01,syn_date_picker_timezone_02,Wrong date displayed in datepicker for non-UTC users,Date off by one day in Asian timezones,js_error,js_error
tfidf_baseline,pair_2450,false_negative,0.640745,0.7,sdk_listener_leak_02,sdk_listener_leak_06,Event listener memory leak: scroll handlers not removed on unmount,Page performance degrades over time during normal use,list,list
tfidf_baseline,pair_1704,false_negative,0.647505,0.7,sdk_stack_overflow_06,sdk_stack_overflow_07,Application crashes with 'Maximum call stack' error,Stack overflow: unbounded recursion in component render pipeline,feed,feed
tfidf_baseline,pair_0289,false_negative,0.22556,0.7,syn_modal_scroll_lock_01,syn_modal_scroll_lock_05,iOS: page scrolls behind open modal,can still scrol the page behind popups on iphone,css_ui,css_ui
tfidf_baseline,pair_1416,false_negative,0.626158,0.7,sdk_api_500_02,sdk_api_500_07,HTTP error from /products blocks product page rendering,Product API endpoint returns non-200: entire catalog unavailable,product,product
tfidf_baseline,pair_0144,false_negative,0.467376,0.7,syn_dark_mode_flash_00,syn_dark_mode_flash_02,White flash when navigating between pages in dark mode,Screen flickers white between pages (dark mode),css_ui,css_ui
tfidf_baseline,pair_2021,false_negative,0.160206,0.7,sdk_rate_limit_429_06,sdk_rate_limit_429_09,"Application sends too many requests at once, some fail",Rapid API requests — mixed failures,api,api
tfidf_baseline,pair_0965,false_negative,0.584486,0.7,syn_notification_permission_02,syn_notification_permission_04,Repeated Notification.requestPermission() calls ignore user denial,Push notiications keep asking for permissioon,ui_interaction,ui_interaction
tfidf_baseline,pair_0255,false_negative,0.48688,0.7,syn_search_empty_state_02,syn_search_empty_state_08,Search results flash empty state on each keystroke,SearchResults component: batching issue causes flicker,state_management,state_management
tfidf_baseline,pair_0243,false_negative,0.148712,0.7,syn_search_empty_state_01,syn_search_empty_state_03,Empty state flickers during search input,Visual glitch: search results disappear and reappear,state_management,state_management
tfidf_baseline,pair_1068,false_negative,0.468843,0.7,syn_geolocation_timeout_04,syn_geolocation_timeout_07,Loccattion not working on store indre,"Geolocation error path: silent fallback to (40.71, -74.00) with no UI feedback",network_error,network_error
tfidf_baseline,pair_1384,false_negative,0.234168,0.7,sdk_checkout_crash_04,sdk_checkout_crash_09,Payment button kills the page,Checkout payment crash on submit,checkout,checkout
tfidf_baseline,pair_0132,false_negative,0.24411,0.7,syn_infinite_scroll_memory_04,syn_infinite_scroll_memory_09,Innfinite scroll causes OOM on feed page,Бесконечная прокрутка вызывает утечку памяти,performance,performance
tfidf_baseline,pair_0122,false_negative,0.163443,0.7,syn_infinite_scroll_memory_03,syn_infinite_scroll_memory_04,Browser tab crashes after extensive scrolling,Innfinite scroll causes OOM on feed page,performance,performance
tfidf_baseline,pair_1077,false_negative,0.278391,0.7,syn_geolocation_timeout_06,syn_geolocation_timeout_09,Users in non-NYC locations see incorrect store results,"Geolocation times out, map shows wrong city",network_error,network_error
tfidf_baseline,pair_1929,false_negative,0.531375,0.7,sdk_network_timeout_06,sdk_network_timeout_07,Unable to complete action — request timed out,Network failure: AbortController triggered after 2s timeout on unresponsive endp,api,api
tfidf_baseline,pair_2387,false_negative,0.698431,0.7,sdk_unhandled_promise_00,sdk_unhandled_promise_03,Unhandled promise rejection: Background sync failed: connection reset,Background sync fails silently — no error shown,profile,profile
tfidf_baseline,pair_0454,false_negative,0.434099,0.7,syn_form_validation_race_07,syn_form_validation_race_09,No double-submit protection on signup form,Form double-submit causes 422 error on registration,state_management,state_management
tfidf_baseline,pair_0232,false_negative,0.352095,0.7,syn_file_upload_crash_08,syn_file_upload_crash_09,Browser crash: RangeError in upload.js during big file upload,Upload component breaks with large files,js_error,js_error
tfidf_baseline,pair_1635,false_negative,0.693744,0.7,sdk_json_parse_crash_01,sdk_json_parse_crash_08,SyntaxError when parsing API response — malformed JSON body,"API send broken JSON, settings page crash when try to parse",api,api
tfidf_baseline,pair_1278,false_negative,0.610362,0.7,syn_chart_resize_overflow_02,syn_chart_resize_overflow_04,Chart.js container overflow: ResizeObserver not triggering chart update,Dashboard chrat overflows on resize,css_ui,css_ui
tfidf_baseline,pair_2120,false_negative,0.664502,0.7,sdk_dom_explosion_00,sdk_dom_explosion_06,DOM explosion: 5000 nodes inserted in 49ms,Gallery page causes browser to stutter with massive DOM,gallery,gallery
